,close,close
2021-06-02 15:00:00,8.530000000000012,7.230000000000018
2021-06-03 15:00:00,8.530000000000012,7.180000000000016
2021-06-04 15:00:00,8.530000000000012,7.250000000000016
2021-06-07 15:00:00,8.380000000000013,7.420000000000017
2021-06-08 15:00:00,8.470000000000013,7.5200000000000164
2021-06-09 15:00:00,8.370000000000012,7.560000000000018
2021-06-10 15:00:00,8.410000000000013,7.680000000000018
2021-06-11 15:00:00,8.360000000000012,7.460000000000019
2021-06-15 15:00:00,8.210000000000013,7.41000000000002
2021-06-16 15:00:00,8.090000000000012,7.470000000000021
2021-06-17 15:00:00,8.170000000000012,7.960000000000021
2021-06-18 15:00:00,8.330000000000013,8.070000000000023
2021-06-21 15:00:00,8.190000000000012,8.110000000000023
2021-06-22 15:00:00,8.190000000000012,8.100000000000023
2021-06-23 15:00:00,8.270000000000012,7.9800000000000235
2021-06-24 15:00:00,8.200000000000012,7.5800000000000205
2021-06-25 15:00:00,8.160000000000013,7.5000000000000195
2021-06-28 15:00:00,8.100000000000012,7.28000000000002
2021-06-29 15:00:00,7.780000000000013,7.150000000000021
2021-06-30 15:00:00,7.7800000000000145,7.18000000000002
2021-07-01 15:00:00,7.770000000000015,7.09000000000002
2021-07-02 15:00:00,7.620000000000017,7.0900000000000185
2021-07-05 15:00:00,7.580000000000017,7.120000000000018
2021-07-06 15:00:00,7.540000000000017,7.250000000000018
2021-07-07 15:00:00,7.600000000000015,7.210000000000018
2021-07-08 15:00:00,7.580000000000015,7.080000000000019
2021-07-09 15:00:00,7.550000000000015,7.040000000000019
2021-07-12 15:00:00,7.340000000000015,7.070000000000017
2021-07-13 15:00:00,7.470000000000013,7.040000000000017
2021-07-14 15:00:00,7.200000000000012,7.050000000000016
2021-07-15 15:00:00,7.230000000000012,7.280000000000016
2021-07-16 15:00:00,7.38000000000001,7.300000000000018
2021-07-19 15:00:00,7.53000000000001,7.270000000000017
2021-07-20 15:00:00,7.5000000000000115,7.120000000000019
2021-07-21 15:00:00,7.290000000000012,7.040000000000019
2021-07-22 15:00:00,7.350000000000009,6.940000000000017
2021-07-23 15:00:00,7.23000000000001,6.910000000000017
2021-07-26 15:00:00,7.030000000000008,6.790000000000018
2021-07-27 15:00:00,7.01000000000001,6.570000000000016
2021-07-28 15:00:00,7.04000000000001,6.690000000000016
2021-07-29 15:00:00,6.840000000000008,6.720000000000016
2021-07-30 15:00:00,6.580000000000006,6.810000000000015
2021-08-02 15:00:00,6.510000000000006,6.890000000000015
2021-08-03 15:00:00,6.5300000000000065,7.200000000000018
2021-08-04 15:00:00,6.420000000000007,7.650000000000019
2021-08-05 15:00:00,6.370000000000007,7.660000000000019
2021-08-06 15:00:00,6.310000000000007,7.570000000000021
2021-08-09 15:00:00,6.4800000000000075,7.45000000000002
2021-08-10 15:00:00,6.500000000000005,7.690000000000021
2021-08-11 15:00:00,6.550000000000006,7.860000000000022
2021-08-12 15:00:00,6.560000000000006,7.930000000000019
2021-08-13 15:00:00,6.5700000000000065,7.90000000000002
2021-08-16 15:00:00,6.700000000000006,8.030000000000019
2021-08-17 15:00:00,6.910000000000006,7.880000000000019
2021-08-18 15:00:00,7.080000000000008,7.90000000000002
2021-08-19 15:00:00,7.100000000000008,7.810000000000018
2021-08-20 15:00:00,7.100000000000008,7.770000000000018
2021-08-23 15:00:00,6.970000000000008,7.860000000000022
2021-08-24 15:00:00,7.000000000000006,7.880000000000019
2021-08-25 15:00:00,7.200000000000006,8.30000000000002
2021-08-26 15:00:00,7.230000000000007,8.37000000000002
2021-08-27 15:00:00,7.170000000000004,8.420000000000021
2021-08-30 15:00:00,7.100000000000004,8.10000000000002
2021-08-31 15:00:00,7.240000000000005,7.90000000000002
2021-09-01 15:00:00,7.310000000000004,7.770000000000018
2021-09-02 15:00:00,7.390000000000005,7.76000000000002
2021-09-03 15:00:00,7.560000000000007,7.72000000000002
2021-09-06 15:00:00,7.540000000000007,7.760000000000018
2021-09-07 15:00:00,7.610000000000006,7.670000000000019
2021-09-08 15:00:00,7.690000000000004,7.560000000000018
2021-09-09 15:00:00,7.890000000000003,7.570000000000019
2021-09-10 15:00:00,7.7400000000000055,7.640000000000018
2021-09-13 15:00:00,7.680000000000005,7.64000000000002
2021-09-14 15:00:00,7.320000000000005,7.350000000000021
2021-09-15 15:00:00,7.310000000000004,7.10000000000002
2021-09-16 15:00:00,7.220000000000004,7.0800000000000205
2021-09-17 15:00:00,7.450000000000004,7.150000000000021
2021-09-22 15:00:00,7.5000000000000036,7.230000000000021
2021-09-23 15:00:00,7.510000000000003,7.1300000000000185
2021-09-24 15:00:00,7.550000000000003,7.120000000000019
2021-09-27 15:00:00,7.490000000000004,7.150000000000019
2021-09-28 15:00:00,7.520000000000003,7.49000000000002
2021-09-29 15:00:00,7.240000000000005,7.40000000000002
2021-09-30 15:00:00,7.440000000000006,7.390000000000019
2021-10-08 15:00:00,7.890000000000005,7.350000000000021
2021-10-11 15:00:00,8.120000000000006,7.200000000000021
2021-10-12 15:00:00,8.180000000000007,7.300000000000021
2021-10-13 15:00:00,8.260000000000007,6.86000000000002
2021-10-14 15:00:00,8.590000000000007,7.0900000000000185
2021-10-15 15:00:00,8.350000000000007,7.150000000000018
2021-10-18 15:00:00,8.340000000000007,7.120000000000018
2021-10-19 15:00:00,8.200000000000006,7.080000000000017
2021-10-20 15:00:00,8.230000000000008,7.080000000000017
2021-10-21 15:00:00,8.180000000000007,7.200000000000018
2021-10-22 15:00:00,8.070000000000007,7.150000000000018
2021-10-25 15:00:00,7.9800000000000075,7.070000000000017
2021-10-26 15:00:00,8.030000000000005,6.970000000000017
2021-10-27 15:00:00,7.9500000000000055,6.970000000000015
2021-10-28 15:00:00,7.980000000000006,7.050000000000014
2021-10-29 15:00:00,8.510000000000003,7.1100000000000145
2021-11-01 15:00:00,8.430000000000003,6.950000000000013
2021-11-02 15:00:00,8.470000000000004,7.200000000000013
2021-11-03 15:00:00,8.310000000000004,7.280000000000014
2021-11-04 15:00:00,8.320000000000004,7.190000000000015
2021-11-05 15:00:00,8.310000000000004,7.0700000000000145
2021-11-08 15:00:00,9.010000000000003,7.010000000000014
2021-11-09 15:00:00,8.970000000000004,7.370000000000015
2021-11-10 15:00:00,8.670000000000003,7.770000000000015
2021-11-11 15:00:00,8.820000000000004,7.840000000000018
2021-11-12 15:00:00,9.110000000000003,7.790000000000016
2021-11-15 15:00:00,8.800000000000004,8.090000000000014
2021-11-16 15:00:00,8.770000000000003,8.200000000000014
2021-11-17 15:00:00,8.600000000000003,8.150000000000015
2021-11-18 15:00:00,8.420000000000003,8.530000000000015
2021-11-19 15:00:00,8.500000000000004,8.350000000000014
2021-11-22 15:00:00,8.520000000000003,8.220000000000015
2021-11-23 15:00:00,8.490000000000004,8.090000000000014
2021-11-24 15:00:00,8.400000000000004,8.230000000000015
2021-11-25 15:00:00,8.310000000000004,8.170000000000014
2021-11-26 15:00:00,8.240000000000004,8.570000000000016
2021-11-29 15:00:00,7.980000000000004,8.370000000000013
2021-11-30 15:00:00,7.980000000000002,8.000000000000014
2021-12-01 15:00:00,8.09,7.790000000000014
2021-12-02 15:00:00,8.01,8.080000000000013
2021-12-03 15:00:00,8.26,8.120000000000012
2021-12-06 15:00:00,8.17,8.380000000000013
2021-12-07 15:00:00,8.58,8.310000000000013
2021-12-08 15:00:00,8.52,8.720000000000015
2021-12-09 15:00:00,8.59,9.010000000000014
2021-12-10 15:00:00,8.55,8.820000000000014
2021-12-13 15:00:00,8.36,9.180000000000014
2021-12-14 15:00:00,8.26,9.150000000000015
2021-12-15 15:00:00,8.15,9.330000000000014
2021-12-16 15:00:00,8.41,8.950000000000014
2021-12-17 15:00:00,8.32,8.500000000000012
2021-12-20 15:00:00,8.3,8.660000000000014
2021-12-21 15:00:00,8.46,9.060000000000015
2021-12-22 15:00:00,8.36,8.930000000000014
2021-12-23 15:00:00,8.45,8.990000000000014
2021-12-24 15:00:00,8.59,9.050000000000015
2021-12-27 15:00:00,9.01,8.920000000000014
2021-12-28 15:00:00,8.77,8.910000000000014
2021-12-29 15:00:00,9.12,8.850000000000014
2021-12-30 15:00:00,9.12,9.190000000000014
2021-12-31 15:00:00,9.13,9.170000000000014
2022-01-04 15:00:00,9.45,8.850000000000014
2022-01-05 15:00:00,9.63,8.860000000000014
2022-01-06 15:00:00,9.35,8.710000000000015
2022-01-07 15:00:00,9.46,8.840000000000014
2022-01-10 15:00:00,9.73,8.830000000000014
2022-01-11 15:00:00,9.74,9.160000000000014
2022-01-12 15:00:00,9.69,9.330000000000014
2022-01-13 15:00:00,9.52,9.280000000000014
2022-01-14 15:00:00,9.39,9.060000000000015
2022-01-17 15:00:00,9.32,8.930000000000014
2022-01-18 15:00:00,9.67,8.890000000000015
2022-01-19 15:00:00,9.63,8.800000000000015
2022-01-20 15:00:00,9.89,8.620000000000013
2022-01-21 15:00:00,9.9,8.610000000000014
2022-01-24 15:00:00,9.69,8.620000000000013
2022-01-25 15:00:00,9.99,8.180000000000012
2022-01-26 15:00:00,9.71,8.260000000000012
2022-01-27 15:00:00,9.8,8.400000000000013
2022-01-28 15:00:00,10.02,8.420000000000012
2022-02-07 15:00:00,10.11,8.560000000000013
2022-02-08 15:00:00,10.59,8.430000000000012
2022-02-09 15:00:00,10.77,8.280000000000012
2022-02-10 15:00:00,11.0,8.560000000000013
2022-02-11 15:00:00,10.97,8.660000000000014
2022-02-14 15:00:00,10.82,8.800000000000015
2022-02-15 15:00:00,10.35,8.760000000000014
2022-02-16 15:00:00,10.43,8.750000000000014
2022-02-17 15:00:00,10.15,8.720000000000015
2022-02-18 15:00:00,10.38,8.740000000000014
2022-02-21 15:00:00,10.35,8.800000000000015
2022-02-22 15:00:00,10.15,9.000000000000014
2022-02-23 15:00:00,9.97,8.900000000000015
2022-02-24 15:00:00,9.83,8.670000000000014
2022-02-25 15:00:00,10.02,8.410000000000013
2022-02-28 15:00:00,9.88,8.470000000000013
2022-03-01 15:00:00,10.03,8.530000000000012
2022-03-02 15:00:00,10.08,8.530000000000012
2022-03-03 15:00:00,10.28,8.530000000000012
2022-03-04 15:00:00,10.3,8.380000000000013
2022-03-07 15:00:00,9.28,8.470000000000013
2022-03-08 15:00:00,9.06,8.370000000000012
2022-03-09 15:00:00,8.96,8.410000000000013
2022-03-10 15:00:00,9.06,8.360000000000012
2022-03-11 15:00:00,9.41,8.210000000000013
2022-03-14 15:00:00,8.6,8.090000000000012
2022-03-15 15:00:00,8.42,8.170000000000012
2022-03-16 15:00:00,9.26,8.330000000000013
2022-03-17 15:00:00,9.51,8.190000000000012
2022-03-18 15:00:00,9.65,8.190000000000012
2022-03-21 15:00:00,9.8,8.270000000000012
2022-03-22 15:00:00,9.77,8.200000000000012
2022-03-23 15:00:00,9.53,8.160000000000013
2022-03-24 15:00:00,9.72,8.100000000000012
2022-03-25 15:00:00,9.38,7.780000000000013
2022-03-28 15:00:00,9.08,7.7800000000000145
2022-03-29 15:00:00,8.97,7.770000000000015
2022-03-30 15:00:00,9.5,7.620000000000017
2022-03-31 15:00:00,9.11,7.580000000000017
2022-04-01 15:00:00,9.83,7.540000000000017
2022-04-06 15:00:00,9.76,7.600000000000015
2022-04-07 15:00:00,9.58,7.580000000000015
2022-04-08 15:00:00,9.81,7.550000000000015
2022-04-11 15:00:00,9.49,7.340000000000015
2022-04-12 15:00:00,10.25,7.470000000000013
2022-04-13 15:00:00,10.09,7.200000000000012
2022-04-14 15:00:00,10.28,7.230000000000012
2022-04-15 15:00:00,10.33,7.38000000000001
2022-04-18 15:00:00,10.4,7.53000000000001
2022-04-19 15:00:00,10.12,7.5000000000000115
2022-04-20 15:00:00,10.15,7.290000000000012
2022-04-21 15:00:00,9.77,7.350000000000009
2022-04-22 15:00:00,9.78,7.23000000000001
2022-04-25 15:00:00,9.37,7.030000000000008
2022-04-26 15:00:00,9.18,7.01000000000001
2022-04-27 15:00:00,9.29,7.04000000000001
2022-04-28 15:00:00,9.34,6.840000000000008
2022-04-29 15:00:00,9.47,6.580000000000006
2022-05-05 15:00:00,9.45,6.510000000000006
2022-05-06 15:00:00,8.7,6.5300000000000065
2022-05-09 15:00:00,8.46,6.420000000000007
2022-05-10 15:00:00,8.55,6.370000000000007
2022-05-11 15:00:00,8.9,6.310000000000007
2022-05-12 15:00:00,8.71,6.4800000000000075
2022-05-13 15:00:00,8.59,6.500000000000005
2022-05-16 15:00:00,8.64,6.550000000000006
2022-05-17 15:00:00,8.74,6.560000000000006
2022-05-18 15:00:00,8.52,6.5700000000000065
2022-05-19 15:00:00,8.43,6.700000000000006
2022-05-20 15:00:00,8.87,6.910000000000006
2022-05-23 15:00:00,8.83,7.080000000000008
2022-05-24 15:00:00,8.83,7.100000000000008
2022-05-25 15:00:00,9.41,7.100000000000008
2022-05-26 15:00:00,9.49,6.970000000000008
2022-05-27 15:00:00,9.6,7.000000000000006
2022-05-30 15:00:00,9.75,7.200000000000006
2022-05-31 15:00:00,9.69,7.230000000000007
2022-06-01 15:00:00,9.52,7.170000000000004
2022-06-02 15:00:00,9.46,7.100000000000004
2022-06-06 15:00:00,9.36,7.240000000000005
2022-06-07 15:00:00,9.31,7.310000000000004
2022-06-08 15:00:00,9.62,7.390000000000005
2022-06-09 15:00:00,9.69,7.560000000000007
2022-06-10 15:00:00,9.64,7.540000000000007
2022-06-13 15:00:00,9.37,7.610000000000006
2022-06-14 15:00:00,9.32,7.690000000000004
2022-06-15 15:00:00,9.34,7.890000000000003
2022-06-16 15:00:00,9.46,7.7400000000000055
2022-06-17 15:00:00,9.78,7.680000000000005
2022-06-20 15:00:00,10.19,7.320000000000005
2022-06-21 15:00:00,10.11,7.310000000000004
2022-06-22 15:00:00,10.1,7.220000000000004
2022-06-23 15:00:00,10.16,7.450000000000004
2022-06-24 15:00:00,10.24,7.5000000000000036
2022-06-27 15:00:00,10.63,7.510000000000003
2022-06-28 15:00:00,11.3,7.550000000000003
2022-06-29 15:00:00,11.42,7.490000000000004
2022-06-30 15:00:00,11.61,7.520000000000003
2022-07-01 15:00:00,11.1,7.240000000000005
2022-07-04 15:00:00,10.74,7.440000000000006
2022-07-05 15:00:00,10.71,7.890000000000005
2022-07-06 15:00:00,10.24,8.120000000000006
2022-07-07 15:00:00,10.17,8.180000000000007
2022-07-08 15:00:00,10.11,8.260000000000007
2022-07-11 15:00:00,10.04,8.590000000000007
2022-07-12 15:00:00,10.0,8.350000000000007
2022-07-13 15:00:00,10.46,8.340000000000007
2022-07-14 15:00:00,10.78,8.200000000000006
2022-07-15 15:00:00,10.31,8.230000000000008
2022-07-18 15:00:00,10.25,8.180000000000007
2022-07-19 15:00:00,10.05,8.070000000000007
2022-07-20 15:00:00,10.21,7.9800000000000075
2022-07-21 15:00:00,10.28,8.030000000000005
2022-07-22 15:00:00,10.4,7.9500000000000055
2022-07-25 15:00:00,10.29,7.980000000000006
2022-07-26 15:00:00,10.35,8.510000000000003
2022-07-27 15:00:00,10.4,8.430000000000003
